2001	Information 	Unknown 	2022-01-03 08:24:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-07 03:03:52 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 03:03:52 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-07 03:03:52 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-07 04:54:01 	Connection established successfully with database 
2001	Information 	Unknown 	2022-01-07 04:55:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT * FROM anonymous' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'INSERT INTO anonymous (id, ip, anattempt, timestamp) VALUES (?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-01-07 04:55:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-07 04:55:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:12 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-07 04:55:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-07 04:55:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-07 04:55:18 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-07 04:55:18 	The 'SELECT id, user, type FROM users WHERE id>0' query executed successfully 
2002	Information 	Unknown 	2022-01-07 04:55:18 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:37:46 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:37:46 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:37:46 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:37:56 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:37:56 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:37:56 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:50:21 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:50:21 	The 'SELECT id FROM printers WHERE printers.model LIKE ? OR printers.description LIKE ? OR printers.description_ar LIKE ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:21 	The 'SELECT * FROM search_history' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:21 	The 'INSERT INTO search_history (id, ip, searchq, qresult, timestamp) VALUES (?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:50:21 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:50:21 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:50:21 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:50:21 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:50:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'SELECT id FROM printers WHERE printers.model LIKE ? OR printers.description LIKE ? OR printers.description_ar LIKE ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'SELECT * FROM search_history' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'SELECT * FROM search_history ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'INSERT INTO search_history (id, ip, searchq, qresult, timestamp) VALUES (?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:50:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:50:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'SELECT * FROM printers WHERE id= ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 12:50:42 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:50:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:50:57 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:50:57 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:50:57 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 12:57:38 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 12:57:38 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 12:57:38 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:17:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:17:28 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:17:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:28 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:17:28 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:17:41 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:17:41 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:17:41 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:17:41 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:19:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'SELECT * FROM printers ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'INSERT INTO printers (id, category, model, functions, image, description, description_ar, warrenty, warrenty_period) VALUES (?,?,?,?,?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:19:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:19:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:20 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:19:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:19:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:19:42 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:19:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:19:44 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:19:44 	The 'SELECT * FROM categories' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:44 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:44 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:19:44 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:19:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:19:59 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:59 	The 'SELECT * FROM categories WHERE category =  ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:19:59 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:19:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:21:21 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:21:21 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:21:21 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:21:21 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:21:21 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:21:41 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:21:41 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:21:41 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:21:41 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:21:41 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:21:41 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:21:41 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:21:41 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:23:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:23:28 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:23:28 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:23:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:23:28 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:23:28 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:23:28 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:23:28 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:42:54 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:42:54 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:42:54 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:54 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:42:54 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:42:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:42:58 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:58 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:42:58 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:42:58 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:43:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:43:24 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:43:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:43:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:43:24 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:43:24 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:43:24 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:43:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:44:53 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:44:53 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:44:53 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:44:53 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:44:53 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:44:53 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:44:53 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:44:53 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:45:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:45:12 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:45:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:45:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:45:12 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:45:12 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:45:12 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:45:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:46:52 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:46:52 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:46:52 	The 'UPDATE printers SET category = ?, model = ?, functions = ?, description = ?, description_ar = ?, warrenty = ?, warrenty_period = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:46:52 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:46:52 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:46:52 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:46:52 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:46:52 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:48:14 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:48:14 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:14 	The 'SELECT * FROM categories WHERE category =  ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:14 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:48:14 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:48:44 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:48:44 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:44 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:44 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:48:44 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:48:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:48:58 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:58 	The 'UPDATE printers SET category = ?, model = ?, functions = ?, description = ?, description_ar = ?, warrenty = ?, warrenty_period = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:48:58 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:48:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:48:58 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:48:58 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:48:58 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:49:06 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:49:06 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:06 	The 'SELECT * FROM categories WHERE category =  ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:06 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:49:06 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:49:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:49:39 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:39 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:39 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:49:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:49:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:49:55 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:55 	The 'UPDATE printers SET category = ?, model = ?, functions = ?, description = ?, description_ar = ?, warrenty = ?, warrenty_period = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:49:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:49:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:49:55 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:55 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:49:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:49:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:49:58 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:58 	The 'SELECT * FROM categories WHERE category =  ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:49:58 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:49:58 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:51:05 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'SELECT * FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'DELETE FROM printers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'UPDATE printers SET id = ? WHERE model = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'UPDATE printers SET id = ? WHERE model = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'UPDATE printers SET id = ? WHERE model = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'UPDATE printers SET id = ? WHERE model = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:51:05 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:51:05 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:05 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:51:05 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 14:51:10 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 14:51:10 	The 'SELECT * FROM categories' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:10 	The 'SELECT * FROM printers' query executed successfully 
2003	Information 	Unknown 	2022-01-08 14:51:10 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 14:51:10 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:06 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:33:07 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:33:07 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:15 	Connection established successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:36 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:33:36 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:36 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:36 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:33:36 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:40 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:33:40 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:40 	The 'SELECT id, user, type FROM users WHERE id>0' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:33:40 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:33:45 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:33:45 	The 'SELECT type FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:33:45 	The 'SELECT * FROM printers' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:33:45 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 18:35:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-01-08 18:35:20 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-01-08 18:35:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 23:03:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 23:03:39 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 23:03:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 23:04:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 23:04:17 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 23:04:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 23:04:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 23:04:20 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 23:04:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-01-08 23:04:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-01-08 23:04:28 	The 'SELECT * FROM categories' query executed successfully 
2002	Information 	Unknown 	2022-01-08 23:04:28 	Connection closed successfully with database 
